Degree,Specialization,Critical Thinking,Analytical Reasoning,Problem Solving,Logical Reasoning,Research Skills,Data Interpretation,Quantitative Analysis,Decision Making,Creativity & Innovation,Strategic Thinking,Written Communication,Verbal Communication,Presentation Skills,Public Speaking,Negotiation,Teamwork,Cross-Cultural Communication,Interpersonal Skills,Conflict Resolution,Emotional Intelligence,Self-Learning,Adaptability,Curiosity,Growth Mindset,Time Management,Attention to Detail,Organization Skills,Resilience,Self-Motivation,Business Management,Economics,Psychology,Sociology,Political Science,Environmental Studies,Biology,Chemistry,Physics,Mathematics,Computer Literacy,Statistics,Finance & Accounting,Marketing & Branding,Human Resource Management,Digital Literacy,Sustainability Awareness,Global Awareness,Leadership,Project Management,Ethical Reasoning,Social Responsibility,Cultural Awareness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,"History, Political Science",0.02564,0.02308,0.02308,0.02308,0.02821,0.02051,0.01538,0.02564,0.01795,0.02051,0.02564,0.02564,0.02308,0.02051,0.01538,0.02051,0.02564,0.02564,0.02051,0.02308,0.02564,0.02564,0.02564,0.02564,0.02308,0.02308,0.02308,0.02564,0.02564,0.00769,0.01026,0.01026,0.01795,0.02564,0.01026,0.00256,0.00256,0.00256,0.00256,0.01795,0.01026,0.00256,0.00256,0.00513,0.02051,0.01026,0.02051,0.01795,0.02051,0.02821,0.02821,0.02564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,"History, Political Science and Sociology",0.02538,0.02284,0.02284,0.02284,0.02792,0.0203,0.01523,0.02538,0.01777,0.0203,0.02538,0.02538,0.02284,0.0203,0.01523,0.0203,0.02538,0.02792,0.02284,0.02538,0.02538,0.02538,0.02538,0.02538,0.02284,0.02284,0.02284,0.02538,0.02538,0.00761,0.01015,0.01269,0.02284,0.02284,0.01015,0.00254,0.00254,0.00254,0.00254,0.01777,0.01015,0.00254,0.00254,0.00508,0.0203,0.01269,0.0203,0.01777,0.0203,0.02792,0.02792,0.02538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,"History, Tourism, Journalism",0.02459,0.02186,0.02186,0.01913,0.02732,0.01913,0.01093,0.02459,0.02186,0.02186,0.02732,0.02732,0.02732,0.02459,0.01913,0.02459,0.02459,0.02995,0.02459,0.02459,0.02732,0.02459,0.02732,0.02732,0.02459,0.02459,0.02459,0.02732,0.02732,0.01366,0.0082,0.01093,0.0164,0.01093,0.01093,0.00273,0.00273,0.00273,0.00273,0.02186,0.01093,0.00546,0.01093,0.0082,0.02732,0.01366,0.02186,0.02186,0.02459,0.02732,0.02732,0.02732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,"History,Political Science (with minor in Economics)",0.02538,0.02284,0.02284,0.02284,0.02792,0.0203,0.01777,0.02538,0.01777,0.0203,0.02538,0.02538,0.02284,0.0203,0.01523,0.0203,0.02284,0.02538,0.0203,0.02284,0.02538,0.02538,0.02538,0.02538,0.02284,0.02284,0.02284,0.02538,0.02538,0.00761,0.01777,0.01015,0.01523,0.02284,0.00761,0.00254,0.00254,0.00254,0.00508,0.01777,0.01269,0.00761,0.00254,0.00254,0.0203,0.01015,0.01777,0.01777,0.0203,0.02792,0.02792,0.02538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,"History,Political Science / Honours (with minor in Economics)",0.02538,0.02284,0.02284,0.02284,0.02792,0.0203,0.01777,0.02538,0.01777,0.0203,0.02538,0.02538,0.02284,0.0203,0.01523,0.0203,0.02284,0.02538,0.0203,0.02284,0.02538,0.02538,0.02538,0.02538,0.02284,0.02284,0.02284,0.02538,0.02538,0.00761,0.01777,0.01015,0.01523,0.02284,0.00761,0.00254,0.00254,0.00254,0.00508,0.01777,0.01269,0.00761,0.00254,0.00254,0.0203,0.01015,0.01777,0.01777,0.0203,0.02792,0.02792,0.02538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,"History,Political Science / Honours with Research (with minor in Economics)",0.02506,0.02256,0.02256,0.02256,0.03007,0.02005,0.01754,0.02506,0.01754,0.02005,0.02506,0.02506,0.02256,0.02005,0.01504,0.02005,0.02256,0.02506,0.02005,0.02256,0.02506,0.02506,0.02506,0.02506,0.02256,0.02256,0.02256,0.02506,0.02506,0.00752,0.01754,0.01002,0.01504,0.02256,0.00752,0.00251,0.00251,0.00251,0.00501,0.01754,0.01253,0.00752,0.00251,0.00251,0.02005,0.01002,0.01754,0.01754,0.02005,0.02757,0.02757,0.02506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,Honours,0.02587,0.02328,0.02328,0.0207,0.02587,0.0207,0.01552,0.02328,0.0207,0.0207,0.02587,0.02587,0.02328,0.0207,0.01552,0.02328,0.02328,0.02587,0.0207,0.02328,0.02587,0.02587,0.02587,0.02587,0.02328,0.02328,0.02328,0.02587,0.02587,0.01035,0.01035,0.01294,0.01552,0.01294,0.01035,0.00517,0.00259,0.00259,0.00517,0.01811,0.01294,0.00517,0.00517,0.00776,0.0207,0.01294,0.01552,0.01811,0.0207,0.02587,0.02587,0.02328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,Honours in Economics,0.02532,0.02785,0.02532,0.02532,0.02532,0.02785,0.02785,0.02785,0.01266,0.02278,0.02278,0.02025,0.02025,0.01772,0.01772,0.02025,0.01772,0.02025,0.01772,0.01772,0.02278,0.02278,0.02278,0.02278,0.02278,0.02278,0.02278,0.02278,0.02278,0.01772,0.02532,0.00759,0.01519,0.01772,0.01013,0.00253,0.00253,0.00253,0.02532,0.02025,0.02532,0.02278,0.01013,0.00759,0.02278,0.01772,0.02278,0.02025,0.02025,0.02278,0.02025,0.02025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,Hospitality and Tourism,0.02245,0.02021,0.0247,0.01796,0.01572,0.01796,0.01347,0.0247,0.02245,0.0247,0.02694,0.02919,0.02919,0.0247,0.0247,0.03143,0.02919,0.03368,0.02919,0.02919,0.02245,0.0247,0.02245,0.0247,0.02919,0.02919,0.03143,0.02694,0.02694,0.0247,0.01123,0.01123,0.01123,0.00674,0.00674,0.00225,0.00225,0.00225,0.00225,0.02245,0.00898,0.01572,0.02245,0.01796,0.02694,0.01572,0.01796,0.0247,0.02694,0.02021,0.02245,0.02694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,"Industrial Relations, Economics and Sociology",0.02513,0.02513,0.02513,0.02261,0.02513,0.02513,0.02261,0.02764,0.01256,0.02261,0.02513,0.02261,0.0201,0.01759,0.01759,0.02261,0.02261,0.02513,0.02261,0.02261,0.02513,0.02513,0.02513,0.02513,0.02513,0.02513,0.02513,0.02513,0.02513,0.01508,0.02513,0.01005,0.02261,0.02261,0.01005,0.00251,0.00251,0.00251,0.01759,0.0201,0.0201,0.01508,0.00754,0.00754,0.02261,0.01508,0.0201,0.0201,0.0201,0.02513,0.02513,0.02261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,"International Relations and Peace Studies, Journalism and Public Policy",0.02475,0.02228,0.02475,0.02228,0.02723,0.02228,0.01238,0.02723,0.0198,0.02475,0.02723,0.02723,0.02723,0.02475,0.0198,0.02475,0.02723,0.02723,0.02475,0.02475,0.02723,0.02723,0.02723,0.02723,0.02475,0.02475,0.02475,0.02723,0.02723,0.01238,0.01238,0.01485,0.02228,0.02475,0.01238,0.00248,0.00248,0.00248,0.00495,0.02228,0.01238,0.00495,0.0099,0.00743,0.02723,0.01485,0.02475,0.02228,0.02475,0.02723,0.02723,0.02723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,Journalism and Mass Communication,0.02336,0.02103,0.02336,0.01869,0.0257,0.02103,0.01168,0.02336,0.0257,0.02103,0.02804,0.02804,0.02804,0.02804,0.02103,0.02336,0.0257,0.02804,0.02336,0.0257,0.0257,0.0257,0.0257,0.02336,0.0257,0.02336,0.02336,0.0257,0.0257,0.01402,0.01168,0.02103,0.02336,0.02103,0.01402,0.00234,0.00234,0.00234,0.00467,0.02336,0.01168,0.00467,0.01636,0.00935,0.02804,0.01869,0.0257,0.02103,0.02336,0.0257,0.0257,0.0257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,Journalism,0.02336,0.02103,0.02336,0.01869,0.0257,0.02103,0.01168,0.02336,0.0257,0.02103,0.02804,0.02804,0.02804,0.02804,0.02103,0.02336,0.0257,0.02804,0.02336,0.0257,0.0257,0.0257,0.0257,0.02336,0.0257,0.02336,0.02336,0.0257,0.0257,0.01402,0.01168,0.02103,0.02336,0.02103,0.01402,0.00234,0.00234,0.00234,0.00467,0.02336,0.01168,0.00467,0.01636,0.00935,0.02804,0.01869,0.0257,0.02103,0.02336,0.0257,0.0257,0.0257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,Journalism and Mass Communication Programme,0.02336,0.02103,0.02336,0.01869,0.0257,0.02103,0.01168,0.02336,0.0257,0.02103,0.02804,0.02804,0.02804,0.02804,0.02103,0.02336,0.0257,0.02804,0.02336,0.0257,0.0257,0.0257,0.0257,0.02336,0.0257,0.02336,0.02336,0.0257,0.0257,0.01402,0.01168,0.02103,0.02336,0.02103,0.01402,0.00234,0.00234,0.00234,0.00467,0.02336,0.01168,0.00467,0.01636,0.00935,0.02804,0.01869,0.0257,0.02103,0.02336,0.0257,0.0257,0.0257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,"Journalism, Economics and Psychology",0.02475,0.02228,0.02475,0.02228,0.02723,0.02228,0.01485,0.02475,0.02228,0.02228,0.02723,0.02723,0.02723,0.02475,0.0198,0.02475,0.02228,0.02723,0.02475,0.02723,0.02723,0.02723,0.02723,0.02475,0.02475,0.02475,0.02475,0.02723,0.02723,0.01238,0.01733,0.02723,0.01485,0.0099,0.00743,0.00248,0.00248,0.00248,0.0099,0.02228,0.01485,0.00743,0.0099,0.00743,0.02723,0.01238,0.0198,0.0198,0.02228,0.02475,0.02475,0.02475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,"Journalism, English Literature",0.02513,0.02261,0.02261,0.0201,0.02764,0.01759,0.01005,0.02261,0.02261,0.0201,0.02764,0.02764,0.02764,0.02513,0.01759,0.02261,0.02513,0.02764,0.02261,0.02513,0.02764,0.02513,0.02764,0.02764,0.02513,0.02513,0.02261,0.02513,0.02764,0.00754,0.00503,0.01256,0.01759,0.01256,0.00754,0.00251,0.00251,0.00251,0.00251,0.02261,0.01005,0.00251,0.00754,0.00503,0.02513,0.01005,0.0201,0.01759,0.0201,0.02513,0.02513,0.02513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,"Journalism, Political Science",0.02488,0.02239,0.02488,0.02239,0.02736,0.02239,0.01244,0.02488,0.02239,0.02239,0.02736,0.02736,0.02736,0.02488,0.0199,0.02239,0.02488,0.02736,0.02488,0.02488,0.02736,0.02736,0.02736,0.02488,0.02488,0.02488,0.02488,0.02736,0.02736,0.01244,0.00995,0.01493,0.0199,0.02488,0.01244,0.00249,0.00249,0.00249,0.00249,0.02239,0.01244,0.00249,0.01244,0.00746,0.02736,0.01493,0.02239,0.0199,0.02239,0.02736,0.02736,0.02488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,"Journalism, Political Science and Sociology",0.02513,0.02261,0.02513,0.02261,0.02764,0.02261,0.01256,0.02513,0.02261,0.02261,0.02764,0.02764,0.02764,0.02513,0.01759,0.02261,0.02513,0.02764,0.02513,0.02513,0.02764,0.02764,0.02764,0.02513,0.02513,0.02513,0.02513,0.02764,0.02764,0.01005,0.01005,0.01508,0.02261,0.02261,0.01256,0.00251,0.00251,0.00251,0.00251,0.02261,0.01256,0.00251,0.00754,0.00754,0.02513,0.01256,0.0201,0.0201,0.02261,0.02764,0.02764,0.02513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,"Journalism, Political Science, English",0.02513,0.02261,0.02261,0.0201,0.02764,0.01759,0.01005,0.02261,0.02261,0.0201,0.02764,0.02764,0.02764,0.02513,0.01759,0.02261,0.02513,0.02764,0.02261,0.02513,0.02764,0.02513,0.02764,0.02764,0.02513,0.02513,0.02261,0.02513,0.02764,0.00754,0.00503,0.01256,0.01759,0.02261,0.01005,0.00251,0.00251,0.00251,0.00251,0.02261,0.01005,0.00251,0.00754,0.00503,0.02513,0.01005,0.0201,0.01759,0.0201,0.02764,0.02764,0.02513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,"Journalism, Psychology",0.02442,0.02198,0.02442,0.01953,0.02442,0.01953,0.01221,0.02442,0.02442,0.01953,0.02686,0.02686,0.02686,0.02198,0.01709,0.02442,0.02198,0.0293,0.02442,0.02686,0.02686,0.02686,0.02686,0.02686,0.02442,0.02686,0.02442,0.02442,0.02686,0.00977,0.00488,0.02686,0.01465,0.00732,0.00488,0.00244,0.00244,0.00244,0.00244,0.02442,0.01221,0.00244,0.00732,0.00732,0.02686,0.00977,0.01709,0.01953,0.02198,0.02442,0.02442,0.02442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,"Journalism, Psychology and Economics",0.02475,0.02228,0.02475,0.02228,0.02723,0.02228,0.01485,0.02475,0.02228,0.02228,0.02723,0.02723,0.02723,0.02475,0.0198,0.02475,0.02228,0.02723,0.02475,0.02723,0.02723,0.02723,0.02723,0.02475,0.02475,0.02475,0.02475,0.02723,0.02723,0.01238,0.01733,0.02723,0.01485,0.0099,0.00743,0.00248,0.00248,0.00248,0.0099,0.02228,0.01485,0.00743,0.0099,0.00743,0.02723,0.01238,0.0198,0.0198,0.02228,0.02475,0.02475,0.02475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,"Journalism, Psychology and Optional English",0.02475,0.02228,0.02228,0.0198,0.02723,0.01733,0.0099,0.02228,0.02228,0.0198,0.0297,0.0297,0.02723,0.02475,0.01733,0.02228,0.02475,0.0297,0.02475,0.02723,0.02723,0.02723,0.02723,0.02723,0.02475,0.02475,0.02228,0.02475,0.02723,0.00743,0.00495,0.02723,0.01485,0.00743,0.00495,0.00248,0.00248,0.00248,0.00248,0.02228,0.0099,0.00248,0.00743,0.00743,0.02723,0.0099,0.01733,0.0198,0.02228,0.02475,0.02475,0.02475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,"Journalism, Psychology and Optional Kannada",0.02444,0.02199,0.02199,0.01955,0.02688,0.01711,0.00978,0.02199,0.02199,0.01955,0.02933,0.02933,0.02688,0.02444,0.01711,0.02199,0.02444,0.02933,0.02444,0.02688,0.02688,0.02688,0.02688,0.02688,0.02444,0.02444,0.02199,0.02444,0.02688,0.00733,0.00489,0.02688,0.01466,0.00733,0.00489,0.00244,0.00244,0.00244,0.00244,0.02199,0.00978,0.00244,0.00733,0.00733,0.02688,0.00978,0.01711,0.01955,0.02199,0.02444,0.02444,0.02688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,"Journalism, Psychology, English",0.02475,0.02228,0.02228,0.0198,0.02723,0.01733,0.0099,0.02228,0.02228,0.0198,0.0297,0.0297,0.02723,0.02475,0.01733,0.02228,0.02475,0.0297,0.02475,0.02723,0.02723,0.02723,0.02723,0.02723,0.02475,0.02475,0.02228,0.02475,0.02723,0.00743,0.00495,0.02723,0.01485,0.00743,0.00495,0.00248,0.00248,0.00248,0.00248,0.02228,0.0099,0.00248,0.00743,0.00743,0.02723,0.0099,0.01733,0.0198,0.02228,0.02475,0.02475,0.02475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,"Journalism, Psychology, Sociology",0.02475,0.02228,0.02475,0.02228,0.02723,0.0198,0.01238,0.02475,0.02228,0.02228,0.02723,0.02723,0.02723,0.02475,0.01733,0.02228,0.02475,0.0297,0.02475,0.02723,0.02723,0.02723,0.02723,0.02475,0.02475,0.02475,0.02475,0.02723,0.02723,0.0099,0.00743,0.02723,0.02228,0.01238,0.00743,0.00248,0.00248,0.00248,0.00248,0.02228,0.01238,0.00248,0.00743,0.00743,0.02723,0.01238,0.0198,0.0198,0.02228,0.02723,0.02723,0.02475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,Kannada,0.02459,0.02186,0.01913,0.01913,0.02459,0.0164,0.0082,0.01913,0.02186,0.0164,0.02732,0.02732,0.02459,0.02186,0.01366,0.01913,0.02459,0.02732,0.01913,0.02459,0.02186,0.02186,0.02459,0.02186,0.01913,0.02186,0.01913,0.02186,0.02186,0.00546,0.00546,0.0164,0.01913,0.01366,0.00546,0.00273,0.00273,0.00273,0.00273,0.01366,0.00546,0.00273,0.00273,0.00273,0.0164,0.0082,0.01913,0.01366,0.01366,0.02186,0.02186,0.02732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,Liberal Arts,0.02641,0.02311,0.02311,0.02311,0.02641,0.02311,0.0165,0.02311,0.02311,0.02311,0.02641,0.02641,0.02311,0.02311,0.0165,0.02311,0.02641,0.02641,0.02311,0.02641,0.02641,0.02641,0.02641,0.02641,0.02311,0.02311,0.02311,0.02641,0.02641,0.01321,0.01321,0.0165,0.0165,0.0165,0.01321,0.0066,0.0033,0.0033,0.0066,0.02311,0.0165,0.0066,0.0066,0.0099,0.02311,0.0165,0.01981,0.02311,0.02311,0.02641,0.02641,0.02641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,Liberal Arts (Honours),0.02641,0.02311,0.02311,0.02311,0.02641,0.02311,0.0165,0.02311,0.02311,0.02311,0.02641,0.02641,0.02311,0.02311,0.0165,0.02311,0.02641,0.02641,0.02311,0.02641,0.02641,0.02641,0.02641,0.02641,0.02311,0.02311,0.02311,0.02641,0.02641,0.01321,0.01321,0.0165,0.0165,0.0165,0.01321,0.0066,0.0033,0.0033,0.0066,0.02311,0.0165,0.0066,0.0066,0.0099,0.02311,0.0165,0.01981,0.02311,0.02311,0.02641,0.02641,0.02641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,Liberal Arts / Honours with Research,0.02604,0.02279,0.02279,0.02279,0.02864,0.02279,0.0163,0.02279,0.02279,0.02279,0.02604,0.02604,0.02279,0.02279,0.0163,0.02279,0.02604,0.02604,0.02279,0.02604,0.02604,0.02604,0.02604,0.02604,0.02279,0.02279,0.02279,0.02604,0.02604,0.01302,0.01302,0.0163,0.0163,0.0163,0.01302,0.00651,0.00325,0.00325,0.00651,0.02279,0.0163,0.00651,0.00651,0.00977,0.02279,0.0163,0.01955,0.02279,0.02279,0.02604,0.02604,0.02604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,Media and Journalism / Honours,0.02336,0.02103,0.02336,0.01869,0.0257,0.02103,0.01168,0.02336,0.0257,0.02103,0.02804,0.02804,0.02804,0.02804,0.02103,0.02336,0.0257,0.02804,0.02336,0.0257,0.0257,0.0257,0.0257,0.02336,0.0257,0.02336,0.02336,0.0257,0.0257,0.01402,0.01168,0.02103,0.02336,0.02103,0.01402,0.00234,0.00234,0.00234,0.00467,0.02336,0.01168,0.00467,0.01636,0.00935,0.02804,0.01869,0.0257,0.02103,0.02336,0.0257,0.0257,0.0257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,"Music-Western Classical,Psychology",0.02198,0.01953,0.02198,0.01709,0.02198,0.01465,0.00977,0.02198,0.03422,0.01953,0.02442,0.02686,0.02686,0.02442,0.01709,0.02442,0.02198,0.03178,0.02442,0.0293,0.02686,0.02442,0.02686,0.02686,0.02442,0.02686,0.02442,0.02686,0.0293,0.00732,0.00488,0.0293,0.01465,0.00488,0.00488,0.00244,0.00244,0.00244,0.00244,0.01953,0.01221,0.00244,0.00488,0.00732,0.02198,0.00732,0.01221,0.01709,0.01953,0.02442,0.02442,0.02442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,"Music-Western Classical,Psychology / Honours",0.02198,0.01953,0.02198,0.01709,0.02198,0.01465,0.00977,0.02198,0.03422,0.01953,0.02442,0.02686,0.02686,0.02442,0.01709,0.02442,0.02198,0.03178,0.02442,0.0293,0.02686,0.02442,0.02686,0.02686,0.02442,0.02686,0.02442,0.02686,0.0293,0.00732,0.00488,0.0293,0.01465,0.00488,0.00488,0.00244,0.00244,0.00244,0.00244,0.01953,0.01221,0.00244,0.00488,0.00732,0.02198,0.00732,0.01221,0.01709,0.01953,0.02442,0.02442,0.02442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,"Optional English, Journalism and Psychology",0.02475,0.02228,0.02228,0.0198,0.02723,0.01733,0.0099,0.02228,0.02228,0.0198,0.0297,0.0297,0.02723,0.02475,0.01733,0.02228,0.02475,0.0297,0.02475,0.02723,0.02723,0.02723,0.02723,0.02723,0.02475,0.02475,0.02228,0.02475,0.02723,0.00743,0.00495,0.02723,0.01485,0.00743,0.00495,0.00248,0.00248,0.00248,0.00248,0.02228,0.0099,0.00248,0.00743,0.00743,0.02723,0.0099,0.01733,0.0198,0.02228,0.02475,0.02475,0.02475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,Performing Arts,0.02133,0.019,0.02133,0.01663,0.019,0.01425,0.0095,0.019,0.038,0.02133,0.02366,0.0284,0.03076,0.0284,0.019,0.02603,0.02366,0.03076,0.02133,0.02603,0.0284,0.02603,0.0284,0.0284,0.02366,0.0284,0.02603,0.02603,0.03076,0.0095,0.00475,0.01663,0.01183,0.00713,0.00713,0.00238,0.00238,0.00238,0.00238,0.02133,0.0095,0.00238,0.00713,0.00713,0.02366,0.00713,0.01425,0.019,0.02133,0.02133,0.02366,0.0284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,"Performing Arts,Psychology",0.02198,0.01953,0.02198,0.01709,0.02198,0.01465,0.00977,0.02198,0.03422,0.01953,0.02442,0.02686,0.02686,0.02442,0.01709,0.02442,0.02198,0.03178,0.02442,0.0293,0.02686,0.02442,0.02686,0.02686,0.02442,0.02686,0.02442,0.02686,0.0293,0.00732,0.00488,0.0293,0.01465,0.00488,0.00488,0.00244,0.00244,0.00244,0.00244,0.01953,0.01221,0.00244,0.00488,0.00732,0.02198,0.00732,0.01221,0.01709,0.01953,0.02442,0.02442,0.02442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,"Performing Arts,Psychology / Honours",0.02198,0.01953,0.02198,0.01709,0.02198,0.01465,0.00977,0.02198,0.03422,0.01953,0.02442,0.02686,0.02686,0.02442,0.01709,0.02442,0.02198,0.03178,0.02442,0.0293,0.02686,0.02442,0.02686,0.02686,0.02442,0.02686,0.02442,0.02686,0.0293,0.00732,0.00488,0.0293,0.01465,0.00488,0.00488,0.00244,0.00244,0.00244,0.00244,0.01953,0.01221,0.00244,0.00488,0.00732,0.02198,0.00732,0.01221,0.01709,0.01953,0.02442,0.02442,0.02442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,Philosophy,0.02857,0.02571,0.02571,0.02857,0.02857,0.01714,0.01143,0.02571,0.02286,0.02286,0.03143,0.02857,0.02571,0.02286,0.01714,0.02,0.02571,0.02571,0.02286,0.02571,0.02857,0.02571,0.02857,0.02857,0.02286,0.02286,0.02286,0.02571,0.02571,0.00571,0.00571,0.01714,0.01714,0.01429,0.00571,0.00286,0.00286,0.00286,0.00286,0.01714,0.00857,0.00286,0.00286,0.00571,0.01714,0.00857,0.01714,0.01714,0.01714,0.03143,0.02857,0.02857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,Philosophy / Honours,0.02857,0.02571,0.02571,0.02857,0.02857,0.01714,0.01143,0.02571,0.02286,0.02286,0.03143,0.02857,0.02571,0.02286,0.01714,0.02,0.02571,0.02571,0.02286,0.02571,0.02857,0.02571,0.02857,0.02857,0.02286,0.02286,0.02286,0.02571,0.02571,0.00571,0.00571,0.01714,0.01714,0.01429,0.00571,0.00286,0.00286,0.00286,0.00286,0.01714,0.00857,0.00286,0.00286,0.00571,0.01714,0.00857,0.01714,0.01714,0.01714,0.03143,0.02857,0.02857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,"Philosophy, Politics and Economics",0.02721,0.02721,0.02721,0.02721,0.02721,0.02177,0.01905,0.02721,0.01905,0.0245,0.02721,0.0245,0.02177,0.01905,0.01905,0.02177,0.0245,0.0245,0.02177,0.0245,0.02721,0.02721,0.02721,0.02721,0.0245,0.0245,0.0245,0.02721,0.02721,0.00816,0.01905,0.01361,0.01633,0.02177,0.00816,0.00272,0.00272,0.00272,0.00816,0.01905,0.01361,0.00816,0.00272,0.00544,0.02177,0.01088,0.01905,0.01905,0.01905,0.02993,0.02993,0.02721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,Police Science,0.02488,0.02488,0.02488,0.02488,0.02488,0.0199,0.01493,0.02736,0.01244,0.02239,0.02488,0.02488,0.02239,0.0199,0.0199,0.02488,0.02239,0.02736,0.02488,0.02488,0.02488,0.02488,0.02239,0.02488,0.02488,0.02736,0.02488,0.02736,0.02736,0.00995,0.00746,0.0199,0.02488,0.02239,0.00746,0.00498,0.00498,0.00249,0.00498,0.0199,0.01493,0.00498,0.00249,0.00746,0.02239,0.01244,0.01741,0.02239,0.02239,0.02985,0.02985,0.02488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Bachelor of Arts,Political Science,0.02564,0.02308,0.02308,0.02308,0.02821,0.02051,0.01538,0.02564,0.01795,0.02051,0.02564,0.02564,0.02308,0.02051,0.01538,0.02051,0.02564,0.02564,0.02051,0.02308,0.02564,0.02564,0.02564,0.02564,0.02308,0.02308,0.02308,0.02564,0.02564,0.00769,0.01026,0.01026,0.01795,0.02564,0.01026,0.00256,0.00256,0.00256,0.00256,0.01795,0.01026,0.00256,0.00256,0.00513,0.02051,0.01026,0.02051,0.01795,0.02051,0.02821,0.02821,0.02564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
